index,Club,National_id,Club_Position,Club_Kit,Club_Joining
9114,Viking FK,a33,LB,28,02/22/2013
9116,Perth Glory,a38,Sub,2,06/21/2015
9118,IF Elfsborg,a21,Sub,17,01/01/2012
9122,Hamburger SV,a2,Res,39,07/22/2014
9123,Bradford City,a9,LCB,22,07/01/2016
9125,SV Sandhausen,a12,Sub,35,07/01/2014
9126,Cham. Niortais,a7,RCM,19,06/13/2011
9127,ES Troyes AC,a7,LCB,24,06/20/2016
9128,KVC Westerlo,a4,Sub,17,03/20/2012
9129,PEC Zwolle,a10,Sub,8,07/01/2014
9131,WisÇa Krakw,a12,LCB,8,03/01/2012
9132,Toronto FC,a26,Sub,18,11/19/2014
9133,Ross County,a9,LCM,12,08/25/2016
9134,Nacional,a31,Res,88,01/25/2017
9136,Termalica,a12,RCB,15,08/29/2012
9139,Quilmes,a5,LS,10,07/01/2013
9140,Kalmar FF,a21,Sub,5,01/08/2015
9142,Scunthorpe Utd,a30,LCB,5,01/02/2016
9143,CD M a76ds,a1,ST,12,02/01/2016
9145,aykur Rizespor,a12,Sub,8,07/28/2015
9147,Philadelphia,a26,Sub,28,01/01/2012
9148,U.N.A.M.,a15,LB,5,01/01/2013
9149,Nacional,a6,Sub,19,07/01/2012
9150,Sparta R'dam,a10,LCM,10,07/01/2015
9151,Montreal Impact,a30,RDM,16,01/01/2012
9152,LA Galaxy,a26,ST,33,12/01/2011
9153,FK Bod/Glimt,a33,RCB,4,01/08/2016
9154,IFK Gteborg,a21,Sub,16,01/08/2015
9155,Sarand ,a5,Sub,11,07/11/2016
9156,Ind. Santa Fe,a14,Sub,20,12/27/2016
9157,Audax Italiano,a13,Sub,6,01/21/2016
9159,NY Red Bulls,a26,Sub,5,01/01/2011
9160,Rangers,a30,Sub,23,07/22/2015
9161,Norwich,a24,Res,34,09/01/2014
9162,Strmsgodset IF,a33,Sub,28,01/19/2014
9165,Crystal Palace,a9,Sub,19,09/01/2014
9166,Roda JC,a43,Sub,21,01/31/2017
9167,Bari,a8,Sub,4,01/01/2012
9169,VfL Bochum,a2,RM,7,08/31/2011
9170,CD Numancia,a1,Sub,18,07/10/2013
9171,Millwall,a9,RM,14,05/21/2015
9172,Well. Phoenix,a1,RCM,8,06/03/2014
9174,Tondela,a6,Sub,22,07/01/2011
9175,Nmes Olympique,a7,Sub,1,01/31/2017
9176,Excelsior,a10,ST,29,08/31/2016
9177,Aarhus GF,a17,Sub,5,07/11/2013
9178,Blackburn Rovers,a24,Res,2,12/01/2011
9179,SV Sandhausen,a2,Sub,7,07/01/2013
9181,Crdoba CF,a1,Sub,16,07/01/2013
9182,Peterborough,a9,RCB,6,01/31/2014
9183,Stade Brestois,a7,Sub,16,09/01/2015
9184,Sint-Truiden,a1,Sub,19,07/23/2015
9185,Vlerenga Fotball,a33,CAM,14,01/06/2014
9186,UCAM Murcia,a1,Sub,25,07/05/2016
9187,Al Faisaly,a3,LB,3,01/14/2017
9188,Korona Kielce,a44,Sub,82,07/01/2015
9190,Melb. Victory,a38,RCB,4,02/01/2013
9191,Shrewsbury,a30,Sub,14,01/01/2012
9193,N.E.C.,a10,Sub,22,04/01/2012
9194,PSV,a10,Sub,29,07/01/2011
9196,Port Vale,a6,LB,20,07/05/2016
9197,Borgocalcio,a8,RB,39,08/11/2016
9198,Oldham Athletic,a9,Res,14,01/20/2017
9199,Excelsior,a10,RM,11,08/31/2015
9200,Vercelli,a8,Sub,26,07/15/2016
9202,Peterborough,a40,RB,2,07/25/2014
9203,Adelaide United,a38,RCB,4,06/10/2014
9204,Rangers,a9,Sub,25,01/31/2017
9207,Fulham,a9,Sub,1,02/01/2011
9208,Karabkspor,a32,LB,14,07/01/2016
9209,ADO Den Haag,a2,Sub,12,07/29/2016
9210,RC Lens,a7,RB,27,07/01/2015
9212,Chiapas,a15,LCB,20,06/10/2015
9214,aykur Rizespor,a16,Sub,17,07/01/2015
9215,Veracruz,a11,Res,21,06/14/2016
9216,Ulsan Hyundai,a18,Res,27,01/25/2017
9217,Free Agents,a34,Res,99,06/23/2014
9219,Melb. Victory,a38,GK,20,09/01/2011
9220,Toronto FC,a44,Res,5,01/01/2010
9221,1. FC Heidenheim,a38,Sub,12,07/01/2015
9222,Sydney FC,a38,RDM,6,07/12/2016
9223,SK Sturm Graz,a38,RDM,6,01/31/2016
9227,Depor. Iquique,a13,Res,21,01/01/2017
9228,Bolton,a9,Res,25,02/15/2017
9230,Charlton Ath,a9,RB,21,08/31/2016
9231,FC St. Gallen,a18,LCB,4,07/01/2015
9232,Grnik Åczna,a3,RCB,4,02/06/2015
9233,Incheon United,a3,Sub,10,01/06/2017
9235,SV Mattersburg,a18,LM,27,01/17/2011
9236,QPR,a24,Res,16,05/01/2011
9238,Brescia,a8,RCM,25,07/13/2016
9239,Al Raed,a3,RDM,80,07/24/2016
9240,Go Ahead Eagles,a10,Sub,9,08/03/2015
9243,Orlando City,a26,RDM,5,07/20/2015
9244,Houston Dynamo,a26,Sub,31,12/08/2014
9245,Bury,a9,Res,7,07/01/2016
9246,Columbus Crew SC,a26,RCB,3,01/05/2017
9247,Sporting CP,a31,Res,26,07/01/2015
9248,Carpi,a8,Sub,7,12/12/2016
9249,MK Dons,a9,Sub,25,08/02/2016
9250,Portland,a26,LB,16,01/12/2016
9251,SJ Earthquakes,a26,Sub,2,04/01/2016
9252,NYCFC,a26,RB,3,12/10/2015
9254,Molde FK,a17,Sub,22,08/10/2016
9255,Stabk Fotball,a33,CAM,99,01/01/2016
9256,Portland,a26,Sub,1,12/20/2016
9257,Whitecaps FC,a44,Sub,31,01/01/2011
9258,Sheffield Utd,a40,LWB,24,01/13/2017
9259,Bari,a8,Sub,17,08/23/2016
9260,RC Deportivo,a1,Res,27,10/11/2016
9261,Vercelli,a8,Sub,10,07/06/2016
9262,Brisigonza,a8,Sub,23,07/15/2015
9263,ZagÇbie Lubin,a12,Sub,9,01/01/2010
9264,Lechia Gdask,a12,Sub,13,07/01/2014
9265,Rotherham Utd,a30,Res,21,08/14/2015
9266,Partick Thistle,a30,LB,3,07/09/2015
9267,Partick Thistle,a30,Sub,11,01/01/2012
9268,FC Sochaux,a7,RCB,12,06/09/2016
9269,Karlsruher SC,a23,Sub,27,09/06/2016
9270,Admira Wacker,a18,CAM,8,07/02/2014
9271,Scunthorpe Utd,a9,LM,11,07/01/2016
9272,Oxford United,a9,LCB,5,07/04/2016
9273,ADO Den Haag,a10,Sub,23,02/01/2016
9274,Carpi,a8,Sub,9,08/24/2016
9275,WS Wanderers,a38,LDM,24,08/18/2015
9276,KV Kortrijk,a4,Sub,30,07/01/2015
9277,Novara,a8,Sub,11,07/09/2015
9278,Sint-Truiden,a1,Sub,4,07/01/2016
9279,Sarand ,a11,RS,20,02/11/2015
9281,Philadelphia,a10,Sub,32,01/05/2017
9282,Waasl. Beveren,a4,Sub,11,07/01/2016
9284,Gaziantepspor,a16,RM,61,08/11/2014
9285,Walsall,a4,Sub,8,07/01/2016
9286,Charlton Ath,a9,LM,11,07/01/2016
9287,FC St. Gallen,a18,LM,16,08/05/2016
9288,SK Sturm Graz,a18,RB,26,06/09/2016
9289,Quertaro,a15,Sub,4,01/01/2010
9290,FC Thun,a18,RCM,17,07/01/2010
9294,Rangers,a30,CDM,16,07/18/2015
9295,Aarhus GF,a38,RCM,8,06/23/2016
9296,Amkar Perm,a25,Sub,13,02/17/2016
9297,1860 Mnchen,a37,Res,7,07/01/2014
9301,Santos Laguna,a15,RCM,25,01/01/2010
9302,Real Salt Lake,a26,RCB,28,08/12/2016
9303,Sporting KC,a26,LB,15,12/09/2015
9304,PEC Zwolle,a10,Sub,22,08/06/2015
9305,CD Tenerife,a1,Sub,2,07/01/2016
9307,Oxford United,a9,Sub,6,07/01/2016
9308,Portland,a26,Sub,14,12/16/2015
9309,Houston Dynamo,a26,Sub,6,07/22/2016
9310,GIF Sundsvall,a21,RB,21,01/01/2013
9311,rebro SK,a21,RB,15,08/01/2016
9312,Korona Kielce,a12,LDM,8,07/01/2016
9313,CD M a76ds,a1,Sub,19,07/14/2016
9314,Monarcas Morelia,a15,Sub,27,05/28/2014
9315,Stade Brestois,a3,LCB,14,07/29/2016
9317,Erzgebirge Aue,a2,Sub,5,07/01/2016
9319,rebro SK,a21,CF,17,08/11/2016
9321,Jaguares,a14,LB,5,01/01/2017
9323,Free Agents,a45,Res,99,01/01/2013
9324,Arouca,a3,Sub,50,07/01/2016
9325,Rochdale,a9,LM,11,08/27/2015
9326,FC Orenburg,a25,RDM,20,07/29/2016
9327,Dundee FC,a7,Sub,55,08/19/2016
9330,Bristol Rovers,a9,LB,3,06/01/2011
9331,Morecambe,a9,RM,15,07/01/2015
9332,St. Johnstone,a30,Sub,10,07/02/2013
9333,Gaziantepspor,a16,Res,77,08/06/2014
9334,CD Cobresal,a11,Res,28,01/14/2017
9336,Necaxa,a15,CM,7,07/01/2014
9337,Audax Italiano,a5,RCM,11,01/01/2012
9338,Cagliari,a8,Sub,19,07/14/2015
9339,Rubin Kazan,a25,Sub,39,07/16/2014
9340,Estoril Praia,a3,Sub,21,07/01/2016
9341,Aberdeen,a24,RCB,5,07/02/2014
9342,Arminia Bielefeld,a2,Sub,11,07/01/2012
9343,Jagiellonia,a12,LB,77,07/01/2015
9344,Melbourne City,a38,RCB,6,01/23/2016
9345,Millwall,a40,LM,18,01/27/2016
9346,WS Wanderers,a38,RB,12,06/08/2015
9347,Columbus Crew SC,a26,Res,5,06/20/2016
9348,Monarcas Morelia,a15,Sub,12,01/01/2016
9350,Helsingborgs IF,a21,RCM,10,01/07/2015
9351,Sydney FC,a38,RB,23,09/01/2009
9352,BK Hcken,a21,GK,26,01/07/2014
9353,BK Hcken,a21,Sub,16,01/09/2017
9359,Free Agents,a44,Res,99,03/23/2017
9360,Necaxa,a15,Sub,11,01/01/2011
9361,Malm FF,a21,Sub,22,01/14/2015
9362,Vlerenga Fotball,a21,Sub,5,08/04/2015
9363,Banfield,a5,Sub,11,01/04/2015
9365,Toronto FC,a44,Sub,87,07/20/2016
9367,Swindon Town,a9,RS,9,09/01/2014
9369,Atlas,a15,Sub,10,01/01/2011
9370,Latina,a8,LCB,23,01/31/2017
9371,Wolfsberger AC,a18,RCB,26,07/01/2010
9372,Whitecaps FC,a26,RB,25,12/13/2016
9373,IF Elfsborg,a21,RM,7,08/11/2016
9375,Scunthorpe Utd,a9,RB,33,01/09/2015
9376,Sheffield Utd,a30,RCM,15,01/23/2015
9377,SV Ried,a18,Sub,20,07/02/2014
9378,Elche CF,a1,Sub,10,01/26/2016
9380,CD M a76ds,a1,Res,4,07/16/2015
9382,Spal,a8,CB,2,07/07/2014
9383,Benevento,a8,Res,26,07/25/2016
9384,SV Ried,a18,RCB,28,07/01/2008
9385,Elche CF,a1,Sub,22,07/01/2014
9386,Korona Kielce,a28,RCB,32,07/01/2013
9387,KAS Eupen,a35,Sub,9,08/29/2015
9388,MK Dons,a9,RDM,11,01/28/2015
9389,Adanaspor,a16,Sub,17,07/15/2016
9390,rebro SK,a21,RM,23,01/26/2016
9391,IFK Norrkping,a21,LB,11,01/01/2007
9392,Aberdeen,a30,Sub,16,03/01/2009
9393,Charlton Ath,a9,Sub,3,08/30/2016
9394,Leyton Orient,a38,GK,1,07/27/2015
9396,rebro SK,a21,LCM,16,01/01/2017
9397,Wolfsberger AC,a18,LM,21,06/12/2016
9398,Blackburn Rovers,a9,GK,1,01/01/2015
9399,Piast Gliwice,a12,CB,5,06/20/2015
9400,Oxford United,a9,Sub,8,07/01/2015
9401,Salerno,a8,Sub,28,01/09/2016
9402,Valenciennes FC,a7,Sub,9,07/20/2015
9403,Arminia Bielefeld,a7,Sub,5,09/09/2014
9405,AC Ajaccio,a7,RB,20,06/04/2015
9406,Burton Albion,a30,GK,1,07/23/2014
9407,Sassuolo,a8,Res,1,07/01/2004
9408,Union Berlin,a18,Sub,14,07/01/2015
9409,Carlisle United,a9,LCB,15,07/04/2016
9410,Seongnam FC,a3,Res,46,01/06/2017
9411,FC Ufa,a25,RCM,13,01/01/2011
9412,Anzhi Makhachkala,a25,Sub,10,01/25/2017
9413,FC Groningen,a10,Sub,21,07/07/2014
9415,Amrica,a15,Sub,4,07/01/2011
9417,Werder Bremen,a2,Res,1,07/01/2012
9418,KVC Westerlo,a17,LB,19,08/24/2016
9420,Latina,a8,LM,21,07/22/2016
9421,Rio Ave,a6,RB,26,07/01/2015
9423,Whitecaps FC,a26,RDM,8,03/11/2016
9424,Free Agents,a41,Res,99,01/01/2013
9425,Cracovia,a12,LCB,24,01/19/2015
9427,Portland,a26,Sub,4,01/23/2017
9428,Real Salt Lake,a26,RB,2,01/01/2008
9429,Atlas,a15,LCB,12,06/08/2016
9430,Troms IL,a33,Sub,6,01/01/2015
9431,Leyton Orient,a30,Sub,4,07/02/2016
9432,CD M a76ds,a1,Sub,20,07/26/2016
9435,Al-Ettifaq,a1,RM,22,01/22/2017
9436,KVC Westerlo,a4,Sub,6,12/15/2015
9437,Strmsgodset IF,a33,Sub,7,02/19/2016
9438,Le Havre AC,a7,Sub,16,08/01/2016
9439,Bolton,a9,LS,14,07/01/2015
9440,a41gia,a8,Sub,9,01/24/2017
9441,Bolton,a7,RCB,4,07/01/2014
9442,Atltico Tucum n,a5,Sub,31,01/15/2015
9443,Sarpsborg 08 FF,a33,LB,16,03/31/2014
9444,Molde FK,a33,RS,33,07/22/2016
9445,SV Sandhausen,a2,Sub,10,07/01/2016
9446,SK Brann,a33,Sub,7,01/20/2017
9447,Pachuca,a15,Sub,13,01/01/2011
9448,Admira Wacker,a18,LDM,10,01/01/2009
9449,1899 Hoffenheim,a2,Sub,33,08/21/2013
9450,Ipswich,a9,RWB,12,01/16/2017
9451,Wycombe,a24,LB,3,07/01/2014
9452,Vlerenga Fotball,a33,RCB,4,01/01/2015
9453,Arminia Bielefeld,a2,Sub,14,07/01/2011
9455,Dynamo Dresden,a2,Sub,20,07/01/2015
9456,Luton Town,a9,LS,9,07/01/2016
9458,Chiapas,a3,LCM,28,12/20/2016
9459,Chesterfield,a9,Sub,4,06/01/2012
9460,Anzhi Makhachkala,a25,Sub,99,02/24/2017
9461,Free Agents,a46,Res,99,01/26/2015
9462,Newcastle Jets,a38,RCB,4,06/09/2015
9464,Free Agents,a44,Res,99,07/10/2013
9467,Ventforet Kofu,a38,Res,21,03/16/2017
9468,Tigres,a15,Res,15,06/02/2014
9469,Millwall,a9,Sub,7,07/01/2016
9470,SV Mattersburg,a18,ST,19,01/20/2017
9471,SK Brann,a33,Sub,33,03/16/2015
9472,Roda JC,a24,Res,23,08/24/2016
9475,Red Star FC,a7,Res,4,09/14/2016
9476,Tondela,a3,LCB,4,07/14/2015
9478,Le Havre AC,a7,Sub,11,06/25/2014
9479,Roda JC,a4,Sub,22,07/15/2016
9480,Novara,a18,GK,1,07/01/2015
9481,Esbjerg fB,a33,LCB,23,01/11/2016
9483,1860 Mnchen,a2,LCM,4,07/01/2010
9484,Tours FC,a7,RCB,3,07/23/2015
9486,Doncaster,a9,RB,2,01/07/2016
9487,Frosinone,a3,Sub,1,01/01/2012
9488,Doncaster,a9,LS,11,07/01/2015
9489,Veracruz,a15,Sub,6,07/01/2013
9491,Walsall,a4,Sub,44,07/11/2016
9492,Red Star FC,a7,LS,27,01/16/2017
9493,Aytemiz Alanyaspor,a28,GK,37,07/26/2016
9494,Fortaleza FC,a14,CDM,28,01/01/2015
9495,Boyac  Chic,a14,Sub,15,01/12/2016
9496,Amiens SC,a7,Sub,15,09/27/2016
9497,Notts County,a9,LCM,12,07/01/2015
9500,Colorado Rapids,a26,LB,4,12/12/2013
9502,St. Johnstone,a30,Sub,3,07/01/2012
9503,Oxford United,a9,GK,1,07/01/2016
9504,Burton Albion,a9,Sub,10,06/18/2014
9505,Exeter City,a24,RCM,4,07/01/2016
9506,Kilmarnock,a9,Sub,4,04/01/2016
9507,Krylya Sovetov,a42,Sub,9,07/17/2015
9509,WS Wanderers,a1,Sub,17,07/04/2016
9510,Santa Fe,a5,Sub,11,01/29/2016
9511,FC Nordsjlland,a17,Sub,9,01/08/2016
9512,MK Dons,a9,LDM,6,07/01/2016
9513,RCD Mallorca,a1,Sub,9,02/02/2016
9514,Adelaide United,a1,RW,11,07/08/2013
9516,Terni,a8,LCM,25,08/23/2016
9518,Leicester City,a9,Res,12,07/01/2014
9519,Walsall,a30,Sub,3,07/01/2015
9520,Blackburn Rovers,a9,LCM,23,08/05/2015
9521,Puebla,a15,Sub,1,12/18/2014
9522,Notts County,a40,RCM,8,06/29/2016
9523,Ross County,a30,Sub,7,06/01/2012
9526,Shonan Bellmare,a3,CB,4,01/01/2015
9527,Quertaro,a15,Sub,21,01/01/2011
9528,FC Sochaux,a18,Sub,29,08/01/2015
9529,Salerno,a8,Sub,6,08/06/2015
9530,Sheffield Utd,a24,Sub,11,02/02/2015
9531,AIK,a21,LS,10,01/07/2016
9532,Arsenal Tula,a25,RWB,5,01/01/2015
9533,Carlisle United,a24,LM,10,07/01/2016
9534,ZagÇbie Lubin,a12,RB,24,09/04/2014
9535,Termalica,a12,CAM,24,07/16/2015
9536,Mar del Plata,a5,Sub,6,01/06/2015
9539,Grnik Åczna,a12,RM,15,07/12/2013
9540,Scunthorpe Utd,a24,Sub,28,01/07/2017
9541,Jagiellonia,a12,Sub,14,07/08/2014
9542,Inverness CT,a9,RWB,2,07/01/2012
9544,Whitecaps FC,a44,Sub,17,07/11/2016
9545,Real Salt Lake,a26,Sub,13,01/26/2017
9546,Bradford City,a9,RB,29,07/03/2015
9547,Lillestrm SK,a6,Sub,1,01/29/2017
9548,Crewe Alexandra,a9,RW,9,07/05/2016
9549,Cracovia,a12,LB,2,08/31/2016
9550,MK Dons,a24,LCB,4,05/28/2015
9551,Karlsruher SC,a7,Sub,21,07/01/2009
9552,Brisbane Roar,a9,Sub,21,07/07/2014
9553,CA Talleres,a5,Sub,1,01/13/2016
9554,WS Wanderers,a38,ST,11,08/02/2013
9556,Mar del Plata,a5,Sub,9,01/10/2016
9557,Excelsior,a10,Sub,4,08/31/2015
9558,Legia Warszawa,a12,Sub,33,03/07/2016
9559,C diz C.F.,a1,Sub,10,07/01/2015
9560,a18 Wien,a1,Sub,23,01/06/2014
9562,Puebla,a15,RCB,5,01/01/2016
9563,Anzhi Makhachkala,a25,Sub,9,02/16/2017
9564,SD Huesca,a1,Sub,13,08/05/2016
9565,Birmingham City,a9,LCB,4,09/25/2012
9566,Terni,a8,Sub,8,08/27/2015
9567,Bristol Rovers,a30,Res,16,02/06/2017
9568,Santa Fe,a5,Res,2,03/18/2016
9569,Helsingborgs IF,a21,RCB,26,01/01/2013
9570,Viking FK,a17,Sub,22,01/08/2016
9571,Molde FK,a33,Sub,23,01/01/2004
9572,Quertaro,a15,Sub,18,01/01/2016
9573,Chievo Verona,a8,Sub,20,07/01/2009
9574,Aberdeen,a30,LB,4,07/01/2004
9575,Rotherham Utd,a9,Sub,6,07/26/2014
9576,SV Ried,a2,GK,1,07/01/2006
9578,Partick Thistle,a28,GK,1,07/01/2015
9579,Bolton,a9,Sub,2,08/08/2016
9580,Motherwell,a30,Sub,6,07/15/2013
9581,Aarhus GF,a17,Sub,7,01/01/2010
9582,Sheffield Utd,a9,Sub,27,07/27/2016
9583,Ross County,a30,RCM,8,08/31/2015
9584,Cheltenham Town,a9,GK,1,07/27/2016
9585,SK Sturm Graz,a18,Res,10,07/01/2014
9586,Doncaster,a9,RCM,26,05/27/2014
9587,KAA Gent,a4,Res,25,07/01/2014
9588,lsk WrocÇaw,a12,RM,18,07/01/2016
9589,Girona CF,a1,Res,19,08/14/2012
9590,Gimn†stic,a1,LCB,5,07/02/2015
9591,CD Numancia,a1,Sub,3,07/01/2011
9592,CD Numancia,a1,Res,25,11/30/2016
9593,C diz C.F.,a1,Sub,21,01/05/2016
9594,Sarand ,a5,Sub,29,02/04/2016
9595,Whitecaps FC,a5,Sub,77,02/28/2017
9596,Patronato,a5,Sub,6,01/21/2016
9597,Temperley,a5,LDM,11,08/01/2013
9598,Uni. Catlica,a13,Res,10,07/29/2016
9599,Ross County,a30,LCB,43,01/26/2016
9600,Finn Harps,a40,Sub,20,02/21/2017
9601,Heracles Almelo,a10,Res,23,07/01/2014
9602,Cardiff City,a9,CDM,15,01/06/2017
9604,FC St. Gallen,a18,GK,1,08/01/2006
9605,Tours FC,a7,Sub,19,08/31/2012
9606,MK Dons,a9,LB,3,08/01/2002
9608,Excelsior,a10,Sub,6,07/11/2016
9609,Frosinone,a8,Sub,4,08/05/2013
9610,Stade Lavallois,a7,GK,16,08/28/2013
9611,Philadelphia,a26,Res,7,01/20/2016
9613,RC Strasbourg,a7,RB,24,07/02/2015
9614,MK Dons,a9,Res,9,06/01/2011
9615,BK Hcken,a21,Sub,1,01/01/2001
9616,Toulouse FC,a7,Sub,14,07/01/2004
9618,Plymouth Argyle,a9,GK,23,05/05/2013
9619,Aytemiz Alanyaspor,a1,Sub,13,07/04/2016
9620,KAS Eupen,a4,Sub,92,07/23/2014
9621,Central Coast,a30,RDM,8,09/01/2012
9622,Kilmarnock,a9,Sub,12,09/12/2016
9624,Exeter City,a9,Sub,10,07/01/2015
9626,Strmsgodset IF,a33,GK,1,12/14/2014
9627,FC Thun,a6,Sub,21,07/01/2012
9628,IF Elfsborg,a21,LCB,6,06/18/2010
9629,Newcastle Jets,a17,CAM,19,01/27/2016
9630,Clermont Foot,a39,CDM,6,06/01/2009
9631,Motherwell,a30,Sub,24,12/18/2015
9632,Motherwell,a30,RCM,14,01/01/2006
9633,Go Ahead Eagles,a10,GK,1,08/05/2015
9634,AC Horsens,a17,Sub,3,01/01/2017
9635,Tours FC,a7,Sub,18,10/05/2016
9636,Hellas Verona,a8,Sub,12,08/10/2016
9637,GFC Ajaccio,a7,LCB,5,09/01/2014
9638,Bristol City,a9,Sub,18,07/02/2014
9640,Milan,a8,Res,63,07/01/2015
9641,Sporting CP,a6,Res,70,07/01/2015
9643,Paos Ferreira,a3,Sub,11,01/31/2017
9648,Osmanlspor,a2,Res,22,07/01/2016
9649,Puebla,a5,Res,4,01/01/2017
9650,Chaves,a3,Sub,91,01/03/2017
9651,Pachuca,a13,Sub,9,01/01/2017
9654,Audax Italiano,a13,CAM,10,12/01/2016
9655,SC Braga,a6,Res,43,07/01/2015
9656,Sevilla Atlt.,a1,ST,24,11/09/2016
9658,AS Saint-tienne,a7,Res,34,11/22/2016
9659,Independiente,a5,Sub,16,07/01/2016
9660,FC Barcelona,a1,Res,39,07/01/2016
9661,CD Legans,a1,Res,36,07/01/2016
9663,Free Agents,a41,Res,99,01/01/2016
9664,Free Agents,a41,Res,99,01/01/2016
9665,Botafogo,a3,Sub,14,02/01/2016
9666,Vasco da Gama,a3,LDM,7,02/01/2016
9667,Ajax,a10,Res,44,07/01/2015
9668,SD Eibar,a1,Res,30,07/01/2016
9669,Sevilla Atlt.,a1,Sub,27,07/01/2016
9670,G. La Plata,a11,Sub,2,01/04/2016
9671,Empoli,a8,Sub,31,07/01/2016
9672,Rafaela,a27,Sub,3,01/01/2015
9673,aykur Rizespor,a31,Res,27,07/01/2016
9674,Cittadella,a8,Sub,17,07/01/2016
9676,UD Las Palmas,a1,Res,33,07/01/2013
9677,VfB Stuttgart,a16,Sub,31,07/01/2016
9680,AZ,a10,Sub,15,07/01/2015
9681,Excelsior,a10,LB,23,07/31/2016
9683,FC Twente,a31,Sub,6,01/15/2017
9684,Monterrey,a15,Res,82,07/01/2016
9685,Valencia CF,a1,Res,33,01/28/2016
9686,Kayserispor,a16,Sub,8,07/01/2016
9688,Granada CF,a3,Res,27,07/09/2016
9689,Estoril Praia,a3,Sub,9,07/01/2016
9690,Spal,a8,Sub,12,07/20/2016
9692,Orlando Pirates,a37,Sub,24,07/01/2016
9693,Orlando Pirates,a37,Sub,26,07/01/2016
9694,Spal,a8,Sub,11,07/01/2014
9695,F. Santa Maria,a6,LCB,13,07/01/2016
9698,US Orlans,a7,RCB,28,06/01/2016
9699,Tondela,a6,Sub,12,07/01/2016
9700,Olym. Lyonnais,a7,Res,25,07/01/2016
9701,Atl. Nacional,a27,Res,13,01/16/2017
9702,FC Lausanne,a8,RS,19,07/01/2013
9703,Aytemiz Alanyaspor,a16,CAM,7,07/17/2013
9704,Stade Lavallois,a7,Sub,17,05/23/2016
9705,Aytemiz Alanyaspor,a16,Res,88,06/23/2016
9706,Union Berlin,a17,Sub,6,07/01/2016
9708,Sevilla Atlt.,a1,Res,1,07/01/2013
9711,FC Orenburg,a25,ST,10,07/01/2016
9712,Roda JC,a2,RCB,27,07/01/2016
9713,Stade de Reims,a7,Sub,16,06/14/2016
9714,Amiens SC,a7,LB,12,06/08/2016
9715,Uni. de a13,a13,Sub,19,05/16/2016
9716,Boca Juniors,a5,Sub,17,08/22/2016
9718,Adanaspor,a16,Sub,7,02/01/2012
9719,Dynamo Dresden,a2,RCM,36,07/01/2015
9721,Erzgebirge Aue,a2,LDM,27,07/01/2015
9722,ADO Den Haag,a10,Sub,6,07/01/2016
9723,FC Nordsjlland,a10,Sub,21,07/01/2015
9724,Uni. Concepcin,a13,Sub,18,05/14/2016
9725,SK Rapid Wien,a36,Res,18,01/01/2016
9727,Millonarios,a35,Sub,10,01/11/2017
9728,NYCFC,a35,Sub,30,01/31/2017
9729,Vitria,a3,Sub,18,01/01/2016
9730,Vasco da Gama,a3,Sub,16,01/01/2016
9731,Joinville,a3,Sub,15,01/01/2016
9732,Ava ,a3,Sub,20,01/01/2016
9733,Paos Ferreira,a6,Res,33,01/01/2016
9735,FC Basel,a27,Sub,25,07/01/2016
9741,Patronato,a5,LS,9,07/01/2014
9756,Patronato,a5,RM,20,01/01/2012
9757,Atltico Tucum n,a5,Sub,28,02/01/2016
9763,Vlez Sarsfield,a11,RM,29,01/01/2011
9769,Arouca,a3,Sub,6,01/01/2016
9773,Olym. Lyonnais,a7,Res,22,01/21/2016
9774,Quilmes,a5,Sub,14,01/04/2016
9775,San Juan,a27,Sub,16,01/05/2016
9777,Palermo,a21,Sub,9,01/09/2017
9778,CD Palestino,a5,Sub,8,07/01/2016
9779,Fl. Varela,a5,RS,25,01/01/2016
9781,Åguilas Doradas,a14,Res,7,01/20/2016
9782,Sarand ,a5,Sub,28,01/08/2016
9784,Mar del Plata,a5,RW,11,01/04/2016
9785,Chicago Fire,a26,LB,3,01/14/2016
9786,Ind. Santa Fe,a14,Sub,12,01/01/2016
9789,Molde FK,a33,Sub,17,12/01/2015
9790,Sporting CP,a14,Res,90,08/31/2014
9791,Real Madrid,a1,Res,27,07/01/2015
9792,MK Dons,a4,Sub,7,07/01/2016
9793,Jaguares,a14,RM,16,01/01/2017
9794,Bourg-Pronnas,a7,RM,7,11/20/2015
9795,Jnkpings Sdra IF,a21,RDM,24,01/01/2011
9796,stersunds FK,a9,Sub,8,01/09/2012
9797,stersunds FK,a21,LWB,19,01/01/2010
9798,stersunds FK,a21,RCB,6,02/10/2014
9799,Manchester City,a1,Res,55,08/31/2016
9800,Real Madrid,a18,Res,34,07/01/2015
9801,Newell's,a5,Sub,39,10/17/2015
9802,Toulouse FC,a7,Res,26,01/01/2015
9803,Clermont Foot,a7,Sub,23,01/01/2015
9805,RC Deportivo,a1,Res,32,07/01/2015
9807,Waasl. Beveren,a11,Sub,92,08/28/2015
9808,SCR Altach,a3,LCB,3,08/31/2015
9809,Tours FC,a7,Sub,28,06/20/2016
9810,Everton,a9,Sub,31,01/05/2017
9811,CD Numancia,a1,Sub,11,07/10/2015
9812,Valencia CF,a1,Res,32,07/01/2015
9813,Napoli,a3,Res,18,01/13/2017
9815,Estoril Praia,a3,Sub,18,01/01/2015
9816,Bursaspor,a16,Sub,70,08/13/2015
9818,N.E.C.,a10,RS,17,07/01/2015
